GeneID	Phylostratum
WBGene00001786	2
WBGene00001787	2
WBGene00001788	4
WBGene00001789	8
WBGene00001790	2
WBGene00001791	2
WBGene00001792	2
WBGene00001793	1
WBGene00001794	2
WBGene00001795	1
WBGene00001796	1
WBGene00001803	2
WBGene00001804	2
WBGene00001805	2
WBGene00001806	2
WBGene00001808	1
WBGene00001811	2
WBGene00001812	1
WBGene00001813	2
WBGene00001814	1
WBGene00001815	1
WBGene00001816	2
WBGene00001817	8
WBGene00001818	8
WBGene00001819	1
WBGene00001820	2
WBGene00001821	1
WBGene00001823	1
WBGene00001824	1
WBGene00001827	1
WBGene00001828	2
WBGene00001829	8
WBGene00001830	8
WBGene00001831	13
WBGene00001832	2
WBGene00001833	2
WBGene00001834	1
WBGene00001835	1
WBGene00001836	1
WBGene00001837	1
WBGene00001838	1
WBGene00001839	8
WBGene00001840	1
WBGene00001841	1
WBGene00001842	2
WBGene00001843	2
WBGene00001844	1
WBGene00001851	1
WBGene00001852	5
WBGene00001853	2
WBGene00001854	2
WBGene00001855	2
WBGene00001856	2
WBGene00001857	2
WBGene00001858	0
WBGene00001859	0
WBGene00001860	1
WBGene00001862	1
WBGene00001863	1
WBGene00001864	0
WBGene00001865	2
WBGene00001867	12
WBGene00001869	2
WBGene00001872	1
WBGene00001874	5
WBGene00001875	1
WBGene00001876	1
WBGene00001877	1
WBGene00001878	1
WBGene00001879	1
WBGene00001880	1
WBGene00001881	1
WBGene00001882	1
WBGene00001883	1
WBGene00001884	1
WBGene00001885	1
WBGene00001886	1
WBGene00001887	1
WBGene00001888	1
WBGene00001889	1
WBGene00001890	1
WBGene00001891	1
WBGene00001892	1
WBGene00001893	1
WBGene00001894	1
WBGene00001895	1
WBGene00001896	1
WBGene00001898	2
WBGene00001899	1
WBGene00001900	1
WBGene00001901	1
WBGene00001902	1
WBGene00001903	1
WBGene00001904	1
WBGene00001905	1
WBGene00001906	1
WBGene00001907	1
WBGene00001908	1
WBGene00001909	1
WBGene00001910	8
WBGene00001911	1
WBGene00001912	1
WBGene00001913	1
WBGene00001914	1
WBGene00001915	1
WBGene00001916	1
WBGene00001917	1
WBGene00001918	1
WBGene00001919	1
WBGene00001920	1
WBGene00001921	1
WBGene00001922	1
WBGene00001923	1
WBGene00001924	1
WBGene00001925	1
WBGene00001926	1
WBGene00001927	1
WBGene00001928	1
WBGene00001929	1
WBGene00001930	1
WBGene00001931	1
WBGene00001932	1
WBGene00001933	1
WBGene00001934	1
WBGene00001935	1
WBGene00001936	1
WBGene00001937	1
WBGene00001938	1
WBGene00001939	1
WBGene00001940	1
WBGene00001941	1
WBGene00001942	1
WBGene00001943	0
WBGene00001944	0
WBGene00001945	1
WBGene00001946	12
WBGene00001947	1
WBGene00001948	1
WBGene00001949	1
WBGene00001950	1
WBGene00001951	1
WBGene00001952	1
WBGene00001953	2
WBGene00001954	1
WBGene00001955	1
WBGene00001956	8
WBGene00001957	1
WBGene00001958	1
WBGene00001959	1
WBGene00001960	1
WBGene00001961	1
WBGene00001962	1
WBGene00001964	13
WBGene00001965	13
WBGene00001966	13
WBGene00001967	13
WBGene00001968	13
WBGene00001971	2
WBGene00001972	1
WBGene00001973	1
WBGene00001974	1
WBGene00001975	3
WBGene00001976	0
WBGene00001977	0
WBGene00001978	1
WBGene00001979	1
WBGene00001980	1
WBGene00001981	1
WBGene00001983	1
WBGene00001984	5
WBGene00001985	9
WBGene00001986	2
WBGene00001987	1
WBGene00001988	2
WBGene00001989	2
WBGene00001990	2
WBGene00001991	2
WBGene00001992	2
WBGene00001993	1
WBGene00001994	1
WBGene00001995	1
WBGene00001996	1
WBGene00001997	1
WBGene00001998	1
WBGene00001999	1
WBGene00002000	1
WBGene00002001	1
WBGene00002002	4
WBGene00002003	1
WBGene00002004	2
WBGene00002005	1
WBGene00002007	1
WBGene00002008	1
WBGene00002010	1
WBGene00002011	1
WBGene00002012	7
WBGene00002013	7
WBGene00002015	1
WBGene00002016	1
WBGene00002017	1
WBGene00002018	1
WBGene00002019	1
WBGene00002020	1
WBGene00002021	1
WBGene00002023	2
WBGene00002024	2
WBGene00002025	1
WBGene00002026	1
WBGene00002027	2
WBGene00002028	1
WBGene00002029	1
WBGene00002030	1
WBGene00002031	1
WBGene00002032	1
WBGene00002033	1
WBGene00002034	8
WBGene00002035	1
WBGene00002036	1
WBGene00002037	1
WBGene00002038	1
WBGene00002039	1
WBGene00002040	2
WBGene00002041	2
WBGene00002042	2
WBGene00002043	1
WBGene00002044	1
WBGene00002045	1
WBGene00002046	2
WBGene00002047	2
WBGene00002048	1
WBGene00002050	1
WBGene00002051	1
WBGene00002052	1
WBGene00002053	1
WBGene00002054	6
WBGene00002055	6
WBGene00002056	6
WBGene00002057	9
WBGene00002058	9
WBGene00002059	2
WBGene00002060	2
WBGene00002061	1
WBGene00002062	2
WBGene00002063	2
WBGene00002064	1
WBGene00002065	1
WBGene00002066	1
WBGene00002067	7
WBGene00002068	8
WBGene00002069	1
WBGene00002070	1
WBGene00002071	1
WBGene00002072	3
WBGene00002073	2
WBGene00002074	1
WBGene00002075	1
WBGene00002076	1
WBGene00002077	2
WBGene00002078	1
WBGene00002079	1
WBGene00002080	2
WBGene00002081	1
WBGene00002083	1
WBGene00002084	1
WBGene00002085	11
WBGene00002086	3
WBGene00002087	11
WBGene00002088	11
WBGene00002089	11
WBGene00002090	11
WBGene00002091	11
WBGene00002092	11
WBGene00002093	11
WBGene00002094	11
WBGene00002095	11
WBGene00002096	12
WBGene00002097	12
WBGene00002098	11
WBGene00002099	0
WBGene00002100	2
WBGene00002101	2
WBGene00002102	13
WBGene00002103	0
WBGene00002104	12
WBGene00002105	13
WBGene00002106	13
WBGene00002107	13
WBGene00002108	11
WBGene00002109	0
WBGene00002110	11
WBGene00002111	12
WBGene00002112	11
WBGene00002113	13
WBGene00002114	13
WBGene00002115	12
WBGene00002116	12
WBGene00002117	0
WBGene00002118	13
WBGene00002119	13
WBGene00002120	0
WBGene00002123	2
WBGene00002124	9
WBGene00002125	2
WBGene00002127	2
WBGene00002128	2
WBGene00002129	2
WBGene00002130	8
WBGene00002131	8
WBGene00002132	1
WBGene00002133	2
WBGene00002134	2
WBGene00002135	1
WBGene00002136	5
WBGene00002137	2
WBGene00002138	3
WBGene00002139	1
WBGene00002140	1
WBGene00002141	2
WBGene00002142	2
WBGene00002143	1
WBGene00002144	1
WBGene00002146	1
WBGene00002147	1
WBGene00002148	3
WBGene00002149	5
WBGene00002150	1
WBGene00002151	1
WBGene00002152	1
WBGene00002153	1
WBGene00002162	1
WBGene00002163	1
WBGene00002169	1
WBGene00002173	1
WBGene00002174	1
WBGene00002175	1
WBGene00002176	1
WBGene00002177	7
WBGene00002178	1
WBGene00002179	1
WBGene00002180	1
WBGene00002181	2
WBGene00002182	2
WBGene00002183	1
WBGene00002184	1
WBGene00002185	1
WBGene00002186	1
WBGene00002187	2
WBGene00002188	2
WBGene00002189	1
WBGene00002190	1
WBGene00002191	1
WBGene00002192	1
WBGene00002193	1
WBGene00002195	2
WBGene00002196	1
WBGene00002198	1
WBGene00002199	12
WBGene00002200	12
WBGene00002201	2
WBGene00002202	1
WBGene00002203	1
WBGene00002204	9
WBGene00002206	2
WBGene00002207	2
WBGene00002208	1
WBGene00002210	2
WBGene00002211	12
WBGene00002213	2
WBGene00002214	1
WBGene00002215	1
WBGene00002216	3
WBGene00002217	1
WBGene00002218	2
WBGene00002219	1
WBGene00002220	2
WBGene00002222	2
WBGene00002223	2
WBGene00002224	2
WBGene00002225	1
WBGene00002226	1
WBGene00002227	1
WBGene00002228	1
WBGene00002229	1
WBGene00002230	2
WBGene00002231	4
WBGene00002232	1
WBGene00002233	1
WBGene00002234	4
WBGene00002235	1
WBGene00002238	1
WBGene00002239	1
WBGene00002240	8
WBGene00002241	2
WBGene00002242	2
WBGene00002243	1
WBGene00002244	1
WBGene00002245	1
WBGene00002246	7
WBGene00002247	1
WBGene00002248	1
WBGene00002249	1
WBGene00002250	1
WBGene00002251	1
WBGene00002252	2
WBGene00002253	2
WBGene00002254	2
WBGene00002255	2
WBGene00002256	2
WBGene00002257	1
WBGene00002258	1
WBGene00002259	1
WBGene00002260	1
WBGene00002261	1
WBGene00002262	1
WBGene00002263	6
WBGene00002264	1
WBGene00002265	0
WBGene00002266	1
WBGene00002267	2
WBGene00002268	2
WBGene00002269	2
WBGene00002270	2
WBGene00002271	2
WBGene00002272	2
WBGene00002273	2
WBGene00002274	3
WBGene00002275	1
WBGene00002276	1
WBGene00002278	2
WBGene00002280	1
WBGene00002282	1
WBGene00002295	1
WBGene00002297	2
WBGene00002299	1
WBGene00002324	1
WBGene00002335	1
WBGene00002344	1
WBGene00002348	1
WBGene00002363	1
WBGene00002368	1
WBGene00002393	2
WBGene00002497	1
WBGene00002583	1
WBGene00002601	1
WBGene00002632	1
WBGene00002637	1
WBGene00002694	1
WBGene00002696	1
WBGene00002717	1
WBGene00002783	1
WBGene00002804	1
WBGene00002827	1
WBGene00002845	1
WBGene00002850	2
WBGene00002855	1
WBGene00002879	2
WBGene00002881	2
WBGene00002889	1
WBGene00002891	1
WBGene00002915	1
WBGene00002957	1
WBGene00002974	1
WBGene00002975	1
WBGene00002976	1
WBGene00002977	1
WBGene00002978	1
WBGene00002979	1
WBGene00002980	2
WBGene00002981	2
WBGene00002982	2
WBGene00002983	1
WBGene00002985	1
WBGene00002986	1
WBGene00002987	1
WBGene00002988	1
WBGene00002989	2
WBGene00002990	1
WBGene00002991	1
WBGene00002992	7
WBGene00002994	8
WBGene00002996	1
WBGene00002997	11
WBGene00002998	1
WBGene00002999	1
WBGene00003000	1
WBGene00003001	1
WBGene00003002	2
WBGene00003003	2
WBGene00003006	1
WBGene00003007	1
WBGene00003008	1
WBGene00003009	1
WBGene00003010	2
WBGene00003011	2
WBGene00003012	5
WBGene00003014	4
WBGene00003015	1
WBGene00003017	1
WBGene00003018	1
WBGene00003019	2
WBGene00003020	2
WBGene00003021	4
WBGene00003022	1
WBGene00003024	1
WBGene00003025	1
WBGene00003026	1
WBGene00003029	2
WBGene00003030	1
WBGene00003031	12
WBGene00003033	1
WBGene00003034	1
WBGene00003035	3
WBGene00003036	1
WBGene00003037	1
WBGene00003038	11
WBGene00003040	1
WBGene00003041	2
WBGene00003043	1
WBGene00003044	6
WBGene00003045	3
WBGene00003046	5
WBGene00003047	2
WBGene00003048	1
WBGene00003052	1
WBGene00003053	2
WBGene00003055	1
WBGene00003056	2
WBGene00003057	2
WBGene00003058	2
WBGene00003059	1
WBGene00003060	1
WBGene00003061	1
WBGene00003062	1
WBGene00003063	1
WBGene00003064	1
WBGene00003065	2
WBGene00003066	1
WBGene00003068	1
WBGene00003071	1
WBGene00003072	1
WBGene00003073	1
WBGene00003074	1
WBGene00003075	1
WBGene00003076	1
WBGene00003077	1
WBGene00003078	1
WBGene00003079	1
WBGene00003080	1
WBGene00003081	2
WBGene00003082	1
WBGene00003083	8
WBGene00003084	2
WBGene00003085	2
WBGene00003086	1
WBGene00003087	1
WBGene00003089	1
WBGene00003090	3
WBGene00003091	3
WBGene00003092	3
WBGene00003093	2
WBGene00003094	2
WBGene00003095	2
WBGene00003096	3
WBGene00003097	3
WBGene00003098	3
WBGene00003099	2
WBGene00003100	1
WBGene00003102	1
WBGene00003104	1
WBGene00003106	1
WBGene00003107	1
WBGene00003111	1
WBGene00003112	1
WBGene00003114	2
WBGene00003119	1
WBGene00003123	1
WBGene00003124	1
WBGene00003129	1
WBGene00003130	1
WBGene00003132	1
WBGene00003133	1
WBGene00003134	1
WBGene00003136	2
WBGene00003142	1
WBGene00003143	1
WBGene00003144	1
WBGene00003148	1
WBGene00003149	1
WBGene00003150	1
WBGene00003151	1
WBGene00003153	1
WBGene00003154	1
WBGene00003155	1
WBGene00003156	1
WBGene00003157	1
WBGene00003158	1
WBGene00003159	1
WBGene00003160	2
WBGene00003161	2
WBGene00003162	2
WBGene00003163	1
WBGene00003164	1
WBGene00003165	2
WBGene00003166	1
WBGene00003167	1
WBGene00003168	1
WBGene00003169	2
WBGene00003170	2
WBGene00003171	1
WBGene00003172	1
WBGene00003173	2
WBGene00003174	1
WBGene00003175	1
WBGene00003176	2
WBGene00003177	2
WBGene00003178	2
WBGene00003179	2
WBGene00003180	12
WBGene00003181	12
WBGene00003182	2
WBGene00003183	1
WBGene00003184	2
WBGene00003185	2
WBGene00003186	1
WBGene00003196	2
WBGene00003209	1
WBGene00003210	2
WBGene00003214	1
WBGene00003216	7
WBGene00003218	2
WBGene00003219	2
WBGene00003220	1
WBGene00003221	8
WBGene00003222	2
WBGene00003224	1
WBGene00003225	1
WBGene00003228	2
WBGene00003229	2
WBGene00003230	4
WBGene00003231	4
WBGene00003232	2
WBGene00003233	1
WBGene00003234	1
WBGene00003235	2
WBGene00003236	9
WBGene00003237	7
WBGene00003238	1
WBGene00003239	1
WBGene00003241	2
WBGene00003242	1
WBGene00003243	1
WBGene00003245	2
WBGene00003246	1
WBGene00003247	1
WBGene00003248	2
WBGene00003249	2
WBGene00003252	5
WBGene00003253	1
WBGene00003254	1
WBGene00003258	1
WBGene00003367	1
WBGene00003368	1
WBGene00003369	2
WBGene00003370	2
WBGene00003371	1
WBGene00003372	1
WBGene00003373	1
WBGene00003374	1
WBGene00003375	1
WBGene00003376	1
WBGene00003377	1
WBGene00003378	1
WBGene00003380	1
WBGene00003384	1
WBGene00003385	2
WBGene00003386	2
WBGene00003387	1
WBGene00003388	2
WBGene00003389	1
WBGene00003390	1
WBGene00003391	1
WBGene00003392	1
WBGene00003393	1
WBGene00003394	1
WBGene00003395	2
WBGene00003396	2
WBGene00003397	2
WBGene00003400	1
WBGene00003401	1
WBGene00003402	2
WBGene00003403	2
WBGene00003404	1
WBGene00003405	1
WBGene00003406	2
WBGene00003407	1
WBGene00003408	1
WBGene00003409	1
WBGene00003410	1
WBGene00003411	1
WBGene00003412	2
WBGene00003413	1
WBGene00003414	1
WBGene00003415	1
WBGene00003417	1
WBGene00003418	1
WBGene00003421	1
WBGene00003422	1
WBGene00003423	1
WBGene00003424	1
WBGene00003425	1
WBGene00003426	1
WBGene00003429	1
WBGene00003430	2
WBGene00003431	1
WBGene00003432	1
WBGene00003434	0
WBGene00003435	1
WBGene00003438	1
WBGene00003442	1
WBGene00003443	1
WBGene00003444	1
WBGene00003446	1
WBGene00003448	1
WBGene00003449	1
WBGene00003450	1
WBGene00003451	0
WBGene00003452	1
WBGene00003456	1
WBGene00003457	1
WBGene00003458	1
WBGene00003462	1
WBGene00003463	1
WBGene00003464	1
WBGene00003465	1
WBGene00003466	1
WBGene00003467	1
WBGene00003468	1
WBGene00003469	1
WBGene00003470	1
WBGene00003471	2
WBGene00003472	2
WBGene00003473	11
WBGene00003474	0
WBGene00003475	1
WBGene00003476	2
WBGene00003477	2
WBGene00003478	1
WBGene00003479	2
WBGene00003480	1
WBGene00003482	1
WBGene00003485	1
WBGene00003495	1
WBGene00003497	1
WBGene00003499	1
WBGene00003504	2
WBGene00003507	5
WBGene00003508	9
WBGene00003509	2
WBGene00003510	2
WBGene00003511	2
WBGene00003514	1
WBGene00003515	1
WBGene00003516	1
WBGene00003517	1
WBGene00003518	4
WBGene00003519	1
WBGene00003520	4
WBGene00003521	5
WBGene00003522	5
WBGene00003523	1
WBGene00003524	3
WBGene00003525	1
WBGene00003526	1
WBGene00003527	1
WBGene00003528	2
WBGene00003529	2
WBGene00003530	2
WBGene00003531	3
WBGene00003532	3
WBGene00003533	1
WBGene00003534	3
WBGene00003535	4
WBGene00003536	4
WBGene00003537	4
WBGene00003538	11
WBGene00003539	11
WBGene00003540	12
WBGene00003541	12
WBGene00003542	1
WBGene00003543	11
WBGene00003544	7
WBGene00003545	3
WBGene00003546	4
WBGene00003547	1
WBGene00003548	1
WBGene00003549	4
WBGene00003550	5
WBGene00003551	2
WBGene00003552	2
WBGene00003553	2
WBGene00003554	2
WBGene00003555	1
WBGene00003558	1
WBGene00003559	1
WBGene00003561	1
WBGene00003562	1
WBGene00003563	1
WBGene00003564	1
WBGene00003565	1
WBGene00003566	2
WBGene00003567	1
WBGene00003568	1
WBGene00003569	2
WBGene00003570	2
WBGene00003571	3
WBGene00003572	3
WBGene00003573	3
WBGene00003574	3
WBGene00003575	3
WBGene00003576	1
WBGene00003577	2
WBGene00003578	2
WBGene00003579	1
WBGene00003580	2
WBGene00003581	1
WBGene00003582	1
WBGene00003583	1
WBGene00003584	2
WBGene00003585	3
WBGene00003586	1
WBGene00003587	1
WBGene00003588	4
WBGene00003589	2
WBGene00003590	2
WBGene00003591	2
WBGene00003592	1
WBGene00003593	1
WBGene00003594	1
WBGene00003595	1
WBGene00003596	1
WBGene00003597	1
WBGene00003598	1
WBGene00003599	2
WBGene00003600	2
WBGene00003601	11
WBGene00003602	2
WBGene00003603	2
WBGene00003604	2
WBGene00003605	1
WBGene00003606	2
WBGene00003607	2
WBGene00003608	12
WBGene00003609	2
WBGene00003610	4
WBGene00003611	2
WBGene00003612	4
WBGene00003613	2
WBGene00003614	10
WBGene00003615	2
WBGene00003616	2
WBGene00003617	10
WBGene00003618	2
WBGene00003619	4
WBGene00003620	2
WBGene00003621	4
WBGene00003622	1
WBGene00003623	1
WBGene00003624	2
WBGene00003625	2
WBGene00003626	2
WBGene00003627	2
WBGene00003628	2
WBGene00003629	4
WBGene00003630	2
WBGene00003632	8
WBGene00003633	5
WBGene00003634	10
WBGene00003635	3
WBGene00003636	4
WBGene00003637	2
WBGene00003638	2
WBGene00003639	2
WBGene00003640	12
WBGene00003641	12
WBGene00003642	12
WBGene00003643	2
WBGene00003644	2
WBGene00003645	11
WBGene00003646	10
WBGene00003647	8
WBGene00003648	12
WBGene00003649	10
WBGene00003650	2
WBGene00003651	2
WBGene00003652	2
WBGene00003653	12
WBGene00003654	2
WBGene00003655	12
WBGene00003656	4
WBGene00003657	1
WBGene00003658	8
WBGene00003659	1
WBGene00003660	2
WBGene00003661	4
WBGene00003662	13
WBGene00003663	13
WBGene00003664	13
WBGene00003667	13
WBGene00003668	4
WBGene00003669	8
WBGene00003670	2
WBGene00003671	13
WBGene00003672	13
WBGene00003674	2
WBGene00003675	2
WBGene00003676	2
WBGene00003677	2
WBGene00003678	2
WBGene00003679	13
WBGene00003680	12
WBGene00003681	1
WBGene00003682	2
WBGene00003683	2
WBGene00003684	10
WBGene00003685	10
WBGene00003686	10
WBGene00003687	3
WBGene00003688	11
WBGene00003689	11
WBGene00003690	2
WBGene00003691	8
WBGene00003692	2
WBGene00003693	10
WBGene00003694	2
WBGene00003695	5
WBGene00003696	12
WBGene00003697	10
WBGene00003698	12
WBGene00003699	2
WBGene00003700	11
WBGene00003701	2
WBGene00003702	11
WBGene00003703	13
WBGene00003704	8
WBGene00003705	10
WBGene00003706	2
WBGene00003707	11
WBGene00003708	2
WBGene00003709	2
WBGene00003710	4
WBGene00003711	4
WBGene00003712	2
WBGene00003713	11
WBGene00003714	10
WBGene00003715	10
WBGene00003716	10
WBGene00003717	2
WBGene00003718	10
WBGene00003719	2
WBGene00003720	11
WBGene00003721	12
WBGene00003722	12
WBGene00003723	10
WBGene00003724	10
WBGene00003725	8
WBGene00003726	8
WBGene00003727	7
WBGene00003728	2
WBGene00003729	2
WBGene00003730	1
WBGene00003731	2
WBGene00003732	7
WBGene00003733	2
WBGene00003734	1
WBGene00003735	2
WBGene00003736	2
WBGene00003738	1
WBGene00003739	10
WBGene00003740	6
WBGene00003741	2
WBGene00003742	10
WBGene00003743	12
WBGene00003744	5
WBGene00003745	7
WBGene00003746	5
WBGene00003747	6
WBGene00003748	8
WBGene00003749	4
WBGene00003750	4
WBGene00003751	4
WBGene00003752	9
WBGene00003753	9
WBGene00003754	7
WBGene00003755	6
WBGene00003756	8
WBGene00003757	10
WBGene00003758	7
WBGene00003759	10
WBGene00003760	11
WBGene00003761	12
WBGene00003762	12
WBGene00003763	9
WBGene00003764	0
WBGene00003765	11
WBGene00003766	11
WBGene00003767	11
WBGene00003768	11
WBGene00003769	11
WBGene00003770	12
WBGene00003771	7
WBGene00003772	2
WBGene00003773	5
WBGene00003774	2
WBGene00003775	2
WBGene00003776	1
WBGene00003777	1
WBGene00003778	1
WBGene00003779	12
WBGene00003783	3
WBGene00003784	2
WBGene00003785	5
WBGene00003786	2
WBGene00003787	1
WBGene00003788	1
WBGene00003789	1
WBGene00003790	2
WBGene00003791	2
WBGene00003792	1
WBGene00003793	3
WBGene00003794	1
WBGene00003795	1
WBGene00003796	1
WBGene00003797	1
WBGene00003798	2
WBGene00003799	1
WBGene00003800	2
WBGene00003801	2
WBGene00003802	1
WBGene00003803	1
WBGene00003804	1
WBGene00003805	1
WBGene00003806	1
WBGene00003807	2
WBGene00003808	2
WBGene00003812	2
WBGene00003813	1
WBGene00003815	1
WBGene00003816	2
WBGene00003818	1
WBGene00003821	1
WBGene00003822	1
WBGene00003825	1
WBGene00003826	1
WBGene00003827	2
WBGene00003828	1
WBGene00003829	1
WBGene00003830	1
WBGene00003831	1
WBGene00003834	1
WBGene00003835	1
WBGene00003836	2
WBGene00003837	1
WBGene00003838	1
WBGene00003839	1
WBGene00003840	1
WBGene00003841	2
WBGene00003842	1
WBGene00003843	2
WBGene00003844	1
WBGene00003845	1
WBGene00003846	1
WBGene00003847	2
WBGene00003848	2
WBGene00003849	1
WBGene00003850	2
WBGene00003851	2
WBGene00003854	2
WBGene00003856	5
WBGene00003858	1
WBGene00003859	1
WBGene00003860	1
WBGene00003861	1
WBGene00003862	12
WBGene00003863	12
WBGene00003864	2
WBGene00003865	2
WBGene00003868	2
WBGene00003870	1
WBGene00003876	2
WBGene00003877	2
WBGene00003878	2
WBGene00003879	4
WBGene00003882	2
WBGene00003883	1
WBGene00003884	1
WBGene00003885	2
WBGene00003886	1
WBGene00003887	1
WBGene00003888	4
WBGene00003889	1
WBGene00003890	7
WBGene00003891	4
WBGene00003892	1
WBGene00003893	1
WBGene00003898	1
WBGene00003901	1
WBGene00003902	1
WBGene00003903	1
WBGene00003904	1
WBGene00003905	1
WBGene00003906	1
WBGene00003907	1
WBGene00003909	4
WBGene00003911	1
WBGene00003912	4
WBGene00003914	1
WBGene00003915	1
WBGene00003916	1
WBGene00003917	5
WBGene00003918	1
WBGene00003919	1
WBGene00003920	1
WBGene00003921	1
WBGene00003922	1
WBGene00003923	1
WBGene00003924	1
WBGene00003925	1
WBGene00003926	1
WBGene00003927	1
WBGene00003928	2
WBGene00003929	1
WBGene00003930	1
WBGene00003931	1
WBGene00003932	1
WBGene00003933	2
WBGene00003934	2
WBGene00003936	1
WBGene00003937	1
WBGene00003938	1
WBGene00003939	2
WBGene00003941	2
WBGene00003943	3
WBGene00003947	1
WBGene00003948	1
WBGene00003949	1
WBGene00003950	1
WBGene00003951	1
WBGene00003952	1
WBGene00003953	1
WBGene00003954	1
WBGene00003955	1
WBGene00003956	2
WBGene00003957	3
WBGene00003958	3
WBGene00003959	3
WBGene00003960	2
WBGene00003961	1
WBGene00003962	1
WBGene00003963	1
WBGene00003964	1
WBGene00003965	1
WBGene00003966	1
WBGene00003967	2
WBGene00003968	3
WBGene00003969	2
WBGene00003970	1
WBGene00003975	2
WBGene00003976	1
WBGene00003977	12
WBGene00003978	1
WBGene00003979	7
WBGene00003980	2
WBGene00003981	2
WBGene00003982	1
WBGene00003983	13
WBGene00003986	1
WBGene00003987	6
WBGene00003989	1
WBGene00003990	1
WBGene00003991	1
WBGene00003992	8
WBGene00003993	8
WBGene00003994	8
WBGene00003995	2
WBGene00003996	2
WBGene00003997	2
WBGene00003998	2
WBGene00003999	7
WBGene00004000	7
WBGene00004001	7
WBGene00004002	7
WBGene00004003	2
WBGene00004004	2
WBGene00004005	2
WBGene00004006	2
WBGene00004007	2
WBGene00004008	2
WBGene00004010	13
WBGene00004011	1
WBGene00004013	1
WBGene00004014	1
WBGene00004015	1
WBGene00004016	1
WBGene00004017	2
WBGene00004020	2
WBGene00004023	2
WBGene00004024	1
WBGene00004025	1
WBGene00004026	3
WBGene00004027	3
WBGene00004028	4
WBGene00004029	1
WBGene00004030	4
WBGene00004031	1
WBGene00004032	1
WBGene00004033	1
WBGene00004034	1
WBGene00004035	2
WBGene00004036	1
WBGene00004037	1
WBGene00004038	1
WBGene00004039	1
WBGene00004040	1
WBGene00004041	10
WBGene00004042	1
WBGene00004043	1
WBGene00004044	1
WBGene00004045	2
WBGene00004046	1
WBGene00004047	1
WBGene00004048	1
WBGene00004049	1
WBGene00004050	7
WBGene00004051	2
WBGene00004052	2
WBGene00004053	2
WBGene00004055	1
WBGene00004056	1
WBGene00004057	2
WBGene00004058	2
