age	ID	ageN
N22	G002662	8
N22	G017792	8
N22	G014410	8
N22	G014411	8
N22	G028672	8
N22	G012101	8
N22	G019197	8
N22	G014263	8
N22	G024146	8
N22	G019056	8
N22	G015599	8
N22	G015086	8
N22	G023396	8
N22	G011993	8
N22	G002815	8
N22	G015246	8
N22	G027454	8
N22	G021190	8
N22	G011771	8
N22	G005153	8
N22	G024797	8
N22	G027569	8
N22	G024798	8
N22	G012674	8
N22	G019477	8
N22	G019691	8
N22	G004386	8
N22	G018690	8
N22	G001095	8
N22	G000530	8
N22	G004637	8
N22	G002556	8
N22	G017128	8
N22	G013656	8
N22	G005174	8
N22	G005641	8
N22	G015936	8
N22	G014507	8
N22	G028870	8
N22	G002778	8
N22	G005564	8
N22	G014171	8
N22	G004778	8
N22	G010747	8
N22	G001976	8
N22	G010579	8
N22	G022874	8
N22	G022871	8
N22	G003778	8
N22	G009221	8
N22	G027290	8
N22	G016846	8
N22	G023262	8
N22	G009660	8
N22	G020322	8
N22	G005858	8
N22	G007143	8
N22	G000691	8
N22	G026679	8
N22	G019580	8
N22	G006680	8
N22	G006484	8
N22	G024628	8
N22	G017575	8
N22	G027878	8
N22	G027879	8
N22	G017574	8
N22	G027256	8
N22	G024287	8
N22	G019572	8
N22	G025167	8
N22	G011969	8
N22	G014102	8
N22	G028423	8
N22	G018604	8
N22	G019299	8
N22	G019297	8
N22	G019298	8
N22	G025124	8
N22	G005548	8
N22	G006988	8
N22	G018289	8
N22	G026776	8
N22	G008226	8
N22	G006989	8
N22	G007503	8
N22	G018288	8
N22	G013663	8
N22	G013325	8
N22	G028843	8
N22	G013104	8
N22	G005719	8
N22	G018498	8
N22	G018490	8
N22	G026281	8
N22	G018487	8
N22	G018493	8
N22	G020570	8
N22	G005196	8
N22	G015824	8
N22	G026101	8
N22	G014296	8
N22	G008211	8
N22	G000015	8
N22	G025901	8
N22	G021251	8
N22	G004924	8
N22	G006075	8
N22	G000628	8
N22	G016514	8
N22	G008826	8
N22	G022572	8
N22	G022194	8
N22	G009429	8
N22	G008695	8
N22	G007696	8
N22	G027576	8
N22	G012749	8
N22	G024874	8
N22	G009600	8
N22	G014042	8
N22	G007871	8
N22	G026811	8
N22	G008786	8
N22	G015678	8
N22	G022961	8
N22	G015066	8
N22	G001232	8
N22	G001227	8
N22	G002170	8
N22	G019203	8
N22	G017797	8
N22	G028002	8
N22	G003532	8
N22	G017435	8
N22	G018057	8
N22	G004463	8
N22	G014138	8
N22	G014426	8
N22	G025471	8
N22	G025472	8
N22	G025476	8
N22	G027835	8
N22	G003097	8
N22	G012061	8
N22	G004791	8
N22	G007458	8
N22	G020320	8
N22	G018094	8
N22	G024349	8
N22	G019214	8
N22	G018606	8
N22	G022491	8
N22	G009433	8
N22	G009436	8
N22	G009435	8
N22	G001578	8
N22	G001579	8
N22	G009438	8
N22	G009439	8
N22	G009440	8
N22	G025125	8
N22	G017850	8
N22	G001483	8
N22	G008227	8
N22	G002161	8
N22	G018287	8
N22	G008959	8
N22	G020316	8
N22	G005960	8
N22	G011231	8
N22	G016302	8
N22	G027277	8
N22	G016333	8
N22	G026319	8
N22	G009130	8
N22	G021766	8
N22	G023050	8
N22	G023917	8
N22	G007151	8
N22	G006604	8
N22	G008923	8
N22	G023948	8
N22	G008319	8
N22	G022330	8
N22	G025609	8
N22	G026048	8
N22	G002294	8
N22	G017345	8
N22	G004061	8
N22	G005270	8
N22	G026593	8
N22	G022555	8
N22	G023526	8
N22	G025859	8
N22	G009504	8
N22	G009493	8
N22	G009497	8
N22	G027645	8
N22	G018832	8
N22	G021457	8
N22	G020638	8
N22	G011793	8
N22	G020346	8
N22	G001500	8
N22	G016456	8
N22	G020312	8
N22	G025873	8
N22	G020313	8
N22	G013246	8
N22	G027888	8
N22	G026847	8
N22	G026846	8
N22	G002436	8
N22	G005895	8
N22	G026564	8
N22	G005756	8
N22	G009001	8
N22	G020588	8
N22	G008995	8
N22	G015648	8
N22	G025031	8
N22	G015322	8
N22	G015270	8
N22	G017186	8
N22	G004365	8
N22	G000414	8
N22	G010262	8
N22	G000415	8
N22	G018034	8
N22	G000416	8
N22	G009605	8
N22	G009698	8
N22	G015965	8
N22	G027951	8
N22	G003787	8
N22	G017856	8
N22	G027950	8
N22	G021880	8
N22	G024613	8
N22	G022666	8
N22	G022668	8
N22	G002843	8
N22	G023121	8
N22	G003977	8
N22	G016916	8
N22	G018952	8
N22	G017944	8
N22	G011489	8
N22	G028823	8
N22	G000194	8
N22	G017467	8
N22	G017466	8
N22	G008582	8
N22	G015781	8
N22	G015758	8
N22	G015765	8
N22	G015764	8
N22	G015767	8
N22	G015766	8
N22	G001147	8
N22	G003143	8
N22	G008355	8
N22	G007717	8
N22	G016292	8
N22	G016309	8
N22	G016306	8
N22	G016308	8
N22	G016305	8
N22	G016316	8
N22	G023945	8
N22	G022974	8
N22	G013537	8
N22	G015343	8
N22	G025103	8
N22	G008633	8
N22	G011282	8
N22	G011202	8
N22	G021079	8
N22	G016936	8
N22	G002828	8
N22	G020718	8
N22	G010322	8
N22	G015613	8
N22	G009226	8
N22	G019534	8
N22	G023711	8
N22	G020852	8
N22	G006259	8
N22	G026340	8
N22	G011917	8
N22	G006708	8
N22	G027510	8
N22	G027507	8
N22	G023943	8
N22	G015578	8
N22	G000227	8
N22	G007960	8
N22	G021128	8
N22	G024909	8
N22	G010107	8
N22	G010855	8
N22	G016380	8
N22	G000658	8
N22	G028108	8
N22	G021954	8
N22	G011256	8
N22	G000889	8
N22	G021710	8
N22	G024409	8
N22	G009741	8
N22	G024410	8
N22	G018074	8
N22	G008096	8
N22	G017106	8
N22	G008137	8
N22	G022298	8
N22	G013602	8
N22	G012255	8
N22	G002770	8
N22	G002774	8
N22	G012333	8
N22	G024994	8
N22	G028844	8
N22	G002802	8
N22	G008443	8
N22	G016594	8
N22	G018826	8
N22	G019301	8
N22	G013103	8
N22	G003964	8
N22	G028578	8
N22	G028583	8
N22	G028582	8
N22	G014152	8
N22	G000124	8
N22	G025328	8
N22	G000381	8
N22	G000123	8
N22	G000380	8
N22	G028112	8
N22	G028700	8
N22	G011391	8
N22	G008314	8
N22	G020731	8
N22	G020057	8
N22	G000890	8
N22	G024411	8
N22	G008097	8
N22	G018073	8
N22	G017107	8
N22	G022934	8
N22	G018459	8
N22	G019586	8
N22	G013228	8
N22	G024987	8
N22	G017777	8
N22	G001129	8
N22	G024611	8
N22	G018097	8
N22	G025257	8
N22	G005672	8
N22	G024572	8
N22	G011438	8
N22	G011813	8
N22	G021208	8
N22	G018162	8
N22	G026058	8
N22	G001395	8
N22	G019791	8
N22	G000600	8
N22	G024062	8
N22	G019380	8
N22	G011606	8
N22	G002003	8
N22	G005187	8
N22	G027590	8
N22	G001632	8
N22	G001633	8
N22	G001622	8
N22	G001513	8
N22	G021181	8
N22	G008935	8
N22	G015016	8
N22	G025030	8
N22	G021375	8
N22	G027579	8
N22	G024949	8
N22	G024951	8
N22	G003649	8
N22	G003648	8
N22	G015962	8
N22	G019946	8
N22	G009425	8
N22	G009841	8
N22	G013844	8
N22	G018168	8
N22	G023912	8
N22	G002756	8
N22	G002712	8
N22	G024291	8
N22	G017652	8
N22	G017650	8
N22	G017653	8
N22	G016165	8
N22	G016173	8
N22	G016169	8
N22	G016171	8
N22	G025777	8
N22	G002741	8
N22	G002729	8
N22	G019579	8
N22	G008700	8
N22	G008734	8
N22	G000548	8
N22	G013910	8
N22	G014828	8
N22	G021237	8
N22	G002098	8
N22	G010282	8
N22	G002099	8
N22	G007364	8
N22	G007958	8
N22	G007879	8
N22	G013911	8
N22	G006157	8
N22	G022716	8
N22	G023606	8
N22	G012769	8
N22	G020909	8
N22	G011907	8
N22	G011539	8
N22	G021373	8
N22	G004243	8
N22	G011497	8
N22	G003205	8
N22	G018990	8
N22	G022043	8
N22	G019571	8
N22	G000068	8
N22	G005822	8
N22	G011481	8
N22	G007199	8
N22	G004304	8
N22	G025559	8
N22	G024647	8
N22	G001508	8
N22	G009811	8
N22	G002177	8
N22	G002176	8
N22	G002178	8
N22	G002179	8
N22	G002153	8
N22	G017497	8
N22	G024939	8
N22	G014656	8
N22	G000246	8
N22	G022905	8
N22	G022904	8
N22	G000957	8
N22	G005530	8
N22	G002861	8
N22	G002860	8
N22	G018516	8
N22	G002139	8
N22	G002842	8
N22	G022103	8
N22	G017317	8
N22	G005374	8
N22	G000318	8
N22	G009213	8
N22	G008836	8
N22	G014788	8
N22	G013151	8
N22	G026813	8
N22	G000253	8
N22	G017222	8
N22	G019189	8
N22	G027365	8
N22	G009667	8
N22	G009664	8
N22	G009665	8
N22	G009663	8
N22	G015387	8
N22	G017168	8
N22	G004388	8
N22	G019671	8
N22	G004636	8
N22	G006117	8
N22	G006030	8
N22	G028305	8
N22	G026517	8
N22	G023554	8
N22	G027983	8
N22	G004715	8
N22	G003124	8
N22	G000905	8
N22	G003027	8
N22	G000904	8
N22	G016824	8
N22	G024157	8
N22	G012229	8
N22	G017857	8
N22	G014195	8
N22	G010051	8
N22	G010091	8
N22	G010089	8
N22	G003154	8
N22	G000131	8
N22	G005454	8
N22	G015796	8
N22	G011322	8
N22	G015795	8
N22	G000130	8
N22	G003186	8
N22	G025942	8
N22	G027493	8
N22	G005811	8
N22	G010156	8
N22	G021933	8
N22	G007104	8
N22	G008330	8
N22	G005696	8
N22	G009688	8
N22	G010575	8
N22	G006557	8
N22	G020054	8
N22	G010574	8
N22	G003851	8
N22	G002722	8
N22	G009642	8
N22	G015075	8
N22	G015077	8
N22	G014896	8
N22	G014895	8
N22	G014897	8
N22	G014893	8
N22	G014892	8
N22	G001112	8
N22	G025600	8
N22	G025629	8
N22	G021140	8
N22	G026079	8
N22	G000467	8
N22	G010466	8
N22	G028367	8
N22	G000718	8
N22	G006461	8
N22	G026467	8
N22	G018391	8
N22	G025630	8
N22	G010576	8
N22	G021105	8
N22	G025036	8
N22	G004958	8
N22	G016883	8
N22	G002403	8
N22	G011852	8
N22	G004150	8
N22	G004245	8
N22	G012080	8
N22	G011098	8
N22	G007066	8
N22	G014010	8
N22	G016618	8
N22	G016266	8
N22	G024661	8
N22	G019757	8
N22	G003081	8
N22	G024563	8
N22	G015997	8
N22	G023908	8
N22	G023909	8
N22	G027780	8
N22	G008328	8
N22	G026085	8
N22	G026082	8
N22	G026068	8
N22	G019910	8
N22	G020082	8
N22	G002057	8
N22	G017682	8
N22	G011779	8
N22	G011780	8
N22	G022569	8
N22	G019811	8
N22	G013326	8
N22	G013327	8
N22	G012816	8
N22	G012815	8
N22	G012817	8
N22	G003726	8
N22	G003733	8
N22	G023993	8
N22	G000126	8
N22	G000383	8
N22	G025331	8
N22	G025330	8
N22	G000125	8
N22	G015889	8
N22	G000324	8
N22	G025033	8
N22	G000679	8
N22	G021857	8
N22	G002682	8
N22	G015797	8
N22	G000129	8
N22	G007337	8
N22	G023990	8
N22	G015531	8
N22	G019361	8
N22	G017356	8
N22	G027505	8
N22	G000050	8
N22	G027137	8
N22	G008755	8
N22	G028231	8
N22	G012057	8
N22	G009880	8
N22	G020079	8
N22	G020086	8
N22	G007069	8
N22	G007736	8
N22	G012927	8
N22	G023423	8
N22	G005185	8
N22	G008725	8
N22	G012162	8
N22	G022780	8
N22	G021091	8
N22	G008724	8
N22	G008723	8
N22	G022781	8
N22	G022779	8
N22	G015427	8
N22	G025131	8
N22	G005986	8
N22	G003552	8
N22	G003554	8
N22	G009646	8
N22	G009648	8
N22	G017226	8
N22	G017227	8
N22	G004672	8
N22	G007257	8
N22	G004670	8
N22	G015357	8
N22	G015356	8
N22	G025364	8
N22	G025363	8
N22	G028513	8
N22	G028510	8
N22	G018714	8
N22	G018698	8
N22	G023243	8
N22	G023175	8
N22	G012808	8
N22	G028408	8
N22	G028902	8
N22	G027044	8
N22	G027043	8
N22	G012477	8
N22	G024245	8
N22	G008466	8
N22	G016748	8
N22	G012443	8
N22	G025430	8
N22	G018967	8
N22	G024787	8
N22	G006541	8
N22	G024387	8
N22	G007226	8
N22	G004988	8
N22	G011267	8
N22	G011772	8
N22	G027814	8
N22	G020418	8
N22	G023620	8
N22	G008746	8
N22	G024847	8
N22	G008916	8
N22	G008228	8
N22	G024289	8
N22	G011469	8
N22	G023657	8
N22	G016863	8
N22	G027286	8
N22	G023790	8
N22	G023029	8
N22	G000445	8
N22	G016331	8
N22	G003623	8
N22	G003626	8
N22	G006363	8
N22	G013046	8
N22	G013043	8
N22	G009431	8
N22	G001029	8
N22	G021000	8
N22	G020992	8
N22	G000578	8
N22	G026724	8
N22	G005117	8
N22	G011446	8
N22	G024925	8
N22	G024926	8
N22	G003754	8
N22	G003757	8
N22	G003756	8
N22	G017939	8
N22	G015788	8
N22	G012201	8
N22	G015456	8
N22	G001604	8
N22	G009189	8
N22	G026643	8
N22	G008949	8
N22	G003689	8
N22	G007524	8
N22	G012240	8
N22	G021078	8
N22	G017757	8
N22	G017758	8
N22	G010178	8
N22	G012429	8
N22	G017684	8
N22	G003425	8
N22	G007134	8
N22	G006657	8
N22	G010699	8
N22	G003898	8
N22	G012630	8
N22	G004434	8
N22	G025498	8
N22	G020756	8
N22	G020757	8
N22	G007114	8
N22	G016547	8
N22	G014923	8
N22	G021102	8
N22	G001471	8
N22	G008951	8
N22	G011323	8
N22	G011327	8
N22	G011324	8
N22	G007421	8
N22	G026411	8
N22	G024704	8
N22	G008304	8
N22	G000207	8
N22	G015174	8
N22	G028293	8
N22	G014832	8
N22	G022757	8
N22	G004119	8
N22	G022591	8
N22	G028745	8
N22	G019419	8
N22	G011173	8
N22	G026791	8
N22	G027911	8
N22	G001237	8
N22	G012871	8
N22	G004698	8
N22	G003245	8
N22	G010503	8
N22	G015308	8
N22	G013551	8
N22	G014566	8
N22	G014567	8
N22	G014568	8
N22	G010002	8
N22	G003359	8
N22	G007954	8
N22	G001165	8
N22	G001164	8
N22	G016893	8
N22	G023279	8
N22	G011844	8
N22	G004997	8
N22	G004998	8
N22	G006003	8
N22	G021845	8
N22	G021846	8
N22	G011160	8
N22	G011162	8
N22	G013865	8
N22	G006978	8
N22	G006979	8
N22	G001637	8
N22	G027685	8
N22	G025234	8
N22	G025238	8
N22	G001293	8
N22	G002892	8
N22	G020187	8
N22	G022147	8
N22	G007692	8
N22	G003200	8
N22	G003875	8
N22	G024522	8
N22	G008642	8
N22	G010041	8
N22	G024499	8
N22	G018128	8
N22	G007789	8
N22	G007115	8
N22	G002332	8
N22	G006596	8
N22	G006609	8
N22	G014749	8
N22	G018321	8
N22	G018568	8
N22	G016647	8
N22	G001971	8
N22	G001118	8
N22	G008338	8
N22	G008340	8
N22	G003897	8
N22	G024365	8
N22	G024400	8
N22	G018532	8
N22	G022250	8
N22	G022248	8
N22	G000872	8
N22	G000861	8
N22	G014271	8
N22	G007356	8
N22	G008122	8
N22	G012596	8
N22	G026993	8
N22	G022645	8
N22	G008404	8
N22	G016209	8
N22	G005605	8
N22	G016849	8
N22	G013547	8
N22	G026581	8
N22	G024972	8
N22	G012097	8
N22	G008966	8
N22	G007866	8
N22	G024868	8
N22	G001556	8
N22	G019894	8
N22	G028368	8
N22	G022210	8
N22	G008726	8
N22	G000097	8
N22	G000101	8
N22	G018465	8
N22	G007622	8
N22	G015359	8
N22	G009597	8
N22	G000822	8
N22	G013132	8
N22	G015400	8
N22	G007787	8
N22	G021514	8
N22	G022865	8
N22	G025957	8
N22	G003734	8
N22	G009409	8
N22	G016138	8
N22	G022985	8
N22	G005674	8
N22	G003667	8
N22	G000515	8
N22	G019067	8
N22	G023920	8
N22	G022877	8
N22	G019843	8
N22	G013848	8
N22	G006196	8
N22	G027014	8
N22	G003193	8
N22	G004733	8
N22	G028570	8
N22	G014429	8
N22	G018974	8
N22	G018973	8
N22	G010925	8
N22	G020877	8
N22	G004652	8
N22	G021890	8
N22	G000452	8
N22	G011065	8
N22	G002803	8
N22	G003963	8
N22	G013102	8
N22	G017312	8
N22	G005441	8
N22	G010011	8
N22	G026262	8
N22	G007761	8
N22	G016815	8
N22	G004208	8
N22	G018139	8
N22	G026837	8
N22	G012534	8
N22	G010691	8
N22	G008473	8
N22	G002415	8
N22	G025211	8
N22	G017765	8
N22	G009251	8
N22	G021812	8
N22	G001964	8
N22	G017220	8
N22	G025009	8
N22	G013601	8
N22	G022883	8
N22	G014339	8
N22	G023830	8
N22	G012083	8
N22	G011466	8
N22	G005814	8
N22	G009686	8
N22	G018443	8
N22	G023012	8
N22	G026433	8
N22	G028303	8
N22	G021362	8
N22	G019766	8
N22	G023046	8
N22	G023686	8
N22	G023685	8
N22	G013124	8
N22	G020966	8
N22	G026893	8
N22	G004730	8
N22	G009689	8
N22	G006556	8
N22	G010573	8
N22	G002605	8
N22	G023933	8
N22	G017019	8
N22	G024081	8
N22	G012463	8
N22	G017308	8
N22	G018020	8
N22	G028663	8
N22	G028778	8
N22	G028776	8
N22	G002289	8
N22	G003115	8
N22	G003160	8
N22	G010151	8
N22	G010134	8
N22	G008157	8
N22	G019886	8
N22	G007571	8
N22	G008427	8
N22	G024317	8
N22	G024950	8
N22	G009184	8
N22	G002175	8
N22	G028001	8
N22	G016204	8
N22	G006080	8
N22	G005552	8
N22	G015669	8
N22	G022396	8
N22	G020549	8
N22	G020003	8
N22	G017499	8
N22	G021294	8
N22	G025883	8
N22	G005438	8
N22	G022395	8
N22	G013481	8
N22	G021203	8
N22	G024863	8
N22	G006448	8
N22	G001841	8
N22	G010788	8
N22	G015083	8
N22	G009131	8
N22	G014311	8
N22	G019992	8
N22	G022167	8
N22	G011184	8
N22	G005646	8
N22	G016881	8
N22	G007156	8
N22	G005554	8
N22	G012652	8
N22	G019221	8
N22	G007688	8
N22	G018402	8
N22	G011823	8
N22	G021176	8
N22	G010912	8
N22	G004374	8
N22	G013209	8
N22	G012924	8
N22	G006194	8
N22	G018978	8
N22	G020227	8
N22	G022531	8
N22	G011451	8
N22	G009393	8
N22	G015632	8
N22	G014181	8
N22	G015863	8
N22	G004280	8
N22	G022454	8
N22	G018206	8
N22	G009373	8
N22	G005951	8
N22	G016019	8
N22	G017764	8
N22	G027745	8
N22	G018876	8
N22	G010410	8
N22	G005762	8
N22	G011819	8
N22	G027231	8
N22	G023241	8
N22	G010060	8
N22	G017507	8
N22	G021173	8
N22	G005716	8
N22	G020678	8
N22	G025601	8
N22	G004371	8
N22	G012845	8
N22	G028142	8
N22	G013210	8
N22	G011300	8
N22	G026174	8
N22	G012298	8
N22	G017410	8
N22	G022564	8
N22	G013073	8
N22	G023857	8
N22	G026267	8
N22	G022963	8
N22	G003203	8
N22	G022875	8
N22	G014848	8
N22	G010018	8
N22	G012473	8
N22	G023284	8
N22	G016215	8
N22	G014679	8
N22	G026762	8
N22	G002293	8
N22	G023004	8
N22	G020260	8
N22	G002167	8
N22	G027646	8
N22	G020989	8
N22	G022661	8
N22	G005682	8
N22	G002424	8
N22	G000554	8
N22	G008156	8
N22	G021114	8
N22	G017974	8
N22	G018296	8
N22	G002247	8
N22	G019921	8
N22	G014818	8
N22	G001234	8
N22	G010743	8
N22	G006297	8
N22	G018340	8
N22	G002446	8
N22	G024313	8
N22	G024311	8
N22	G009911	8
N22	G018499	8
N22	G008692	8
N22	G024893	8
N22	G007766	8
N22	G007839	8
N22	G007387	8
N22	G000147	8
N22	G018181	8
N22	G026666	8
N22	G011445	8
N22	G007258	8
N22	G004673	8
N22	G021928	8
N22	G021930	8
N22	G026359	8
N22	G018664	8
N22	G010128	8
N22	G018875	8
N22	G011565	8
N22	G025665	8
N22	G024001	8
N22	G007961	8
N22	G019780	8
N22	G002025	8
N22	G002997	8
N22	G015935	8
N22	G012089	8
N22	G014687	8
N22	G021853	8
N22	G003956	8
N22	G003021	8
N22	G013422	8
N22	G026465	8
N22	G016888	8
N22	G005758	8
N22	G008572	8
N22	G023228	8
N22	G005944	8
N22	G008979	8
N22	G008885	8
N22	G017979	8
N22	G022756	8
N22	G004982	8
N22	G003926	8
N22	G011468	8
N22	G017598	8
N22	G016810	8
N22	G026191	8
N22	G006366	8
N22	G026574	8
N22	G023779	8
N22	G006778	8
N22	G008760	8
N22	G025342	8
N22	G028140	8
N22	G013773	8
N22	G023535	8
N22	G025956	8
N22	G016731	8
N22	G016853	8
N22	G008216	8
N22	G000427	8
N22	G000449	8
N22	G015789	8
N22	G016790	8
N22	G014096	8
N22	G002279	8
N22	G026484	8
N22	G026486	8
N22	G017483	8
N22	G004468	8
N22	G004469	8
N22	G000653	8
N22	G016393	8
N22	G015081	8
N22	G000655	8
N22	G000660	8
N22	G017474	8
N22	G007082	8
N22	G022001	8
N22	G024217	8
N22	G026524	8
N22	G009751	8
N22	G016932	8
N22	G001967	8
N22	G008248	8
N22	G003652	8
N22	G024664	8
N22	G013751	8
N22	G023387	8
N22	G004949	8
N22	G012459	8
N22	G024937	8
N22	G022951	8
N22	G023876	8
N22	G007908	8
N22	G011846	8
N22	G004995	8
N22	G025725	8
N22	G026901	8
N22	G016549	8
N22	G009411	8
N22	G001084	8
N22	G024965	8
N22	G020491	8
N22	G012018	8
N22	G023822	8
N22	G003655	8
N22	G023808	8
N22	G013282	8
N22	G013467	8
N22	G023786	8
N22	G003927	8
N22	G010746	8
N22	G006331	8
N22	G004511	8
N22	G004514	8
N22	G015630	8
N22	G001517	8
N22	G006919	8
N22	G003378	8
N22	G028853	8
N22	G016324	8
N22	G010257	8
N22	G022520	8
N22	G024306	8
N22	G021981	8
N22	G017253	8
N22	G027128	8
N22	G027125	8
N22	G010188	8
N22	G008702	8
N22	G003288	8
N22	G011663	8
N22	G026655	8
N22	G019118	8
N22	G006540	8
N22	G007525	8
N22	G004005	8
N22	G005327	8
N22	G024109	8
N22	G006019	8
N22	G025245	8
N22	G024780	8
N22	G004106	8
N22	G004115	8
N22	G026492	8
N22	G020128	8
N22	G024729	8
N22	G002638	8
N22	G005904	8
N22	G015462	8
N22	G017554	8
N22	G017528	8
N22	G015465	8
N22	G005478	8
N22	G018096	8
N22	G010597	8
N22	G025040	8
N22	G024923	8
N22	G025882	8
N22	G028603	8
N22	G016706	8
N22	G008983	8
N22	G028276	8
N22	G001353	8
N22	G007286	8
N22	G011204	8
N22	G007379	8
N22	G027132	8
N22	G013521	8
N22	G005663	8
N22	G021445	8
N22	G004576	8
N22	G026501	8
N22	G010924	8
N22	G013164	8
N22	G026980	8
N22	G017540	8
N22	G017537	8
N22	G028334	8
N22	G025057	8
N22	G022053	8
N22	G003594	8
N22	G015263	8
N22	G008152	8
N22	G005639	8
N22	G011508	8
N22	G002782	8
N22	G027449	8
N14	G000732	7
N14	G000032	7
N14	G003862	7
N14	G002675	7
N14	G002674	7
N14	G002673	7
N14	G000072	7
N14	G000158	7
N14	G000157	7
N14	G000160	7
N14	G000501	7
N14	G002411	7
N14	G002410	7
N14	G000526	7
N14	G000048	7
N14	G000525	7
N14	G000529	7
N14	G000524	7
N14	G000198	7
N14	G000376	7
N14	G000627	7
N14	G002762	7
N14	G000620	7
N14	G000638	7
N14	G000639	7
N14	G000624	7
N14	G000637	7
N14	G000611	7
N14	G009034	7
N14	G009033	7
N14	G009035	7
N14	G025850	7
N14	G025860	7
N14	G024242	7
N14	G017774	7
N14	G026028	7
N14	G024970	7
N14	G024430	7
N14	G008457	7
N14	G008486	7
N14	G009349	7
N14	G009456	7
N14	G009457	7
N14	G009459	7
N14	G009458	7
N14	G011250	7
N14	G009468	7
N14	G009451	7
N14	G005126	7
N14	G028515	7
N14	G027517	7
N14	G027553	7
N14	G013999	7
N14	G026180	7
N14	G026184	7
N14	G027564	7
N14	G027567	7
N14	G027562	7
N14	G027561	7
N14	G027558	7
N14	G027565	7
N14	G028204	7
N14	G028218	7
N14	G028211	7
N14	G028219	7
N14	G028221	7
N14	G028251	7
N14	G028223	7
N14	G028224	7
N14	G028247	7
N14	G028212	7
N14	G027977	7
N14	G027973	7
N14	G027975	7
N14	G027584	7
N14	G027972	7
N14	G007796	7
N14	G008420	7
N14	G024490	7
N14	G024489	7
N14	G008472	7
N14	G023612	7
N14	G018183	7
N14	G018198	7
N14	G018160	7
N14	G018161	7
N14	G018200	7
N14	G002694	7
N14	G018174	7
N14	G009827	7
N14	G009756	7
N14	G009746	7
N14	G009538	7
N14	G009537	7
N14	G009771	7
N14	G009762	7
N14	G009761	7
N14	G000255	7
N14	G001460	7
N14	G012616	7
N14	G018244	7
N14	G014422	7
N14	G025696	7
N14	G018748	7
N14	G027840	7
N14	G012171	7
N14	G010874	7
N14	G010883	7
N14	G026106	7
N14	G025781	7
N14	G002467	7
N14	G009484	7
N14	G003110	7
N14	G021332	7
N14	G003207	7
N14	G003206	7
N14	G015304	7
N14	G015237	7
N14	G015441	7
N14	G015442	7
N14	G015380	7
N14	G000665	7
N14	G000668	7
N14	G000663	7
N14	G022319	7
N14	G021610	7
N14	G020422	7
N14	G002257	7
N14	G002258	7
N14	G017368	7
N14	G016432	7
N14	G017374	7
N14	G017330	7
N14	G017391	7
N14	G017379	7
N14	G017381	7
N14	G017372	7
N14	G017395	7
N14	G012119	7
N14	G012135	7
N14	G012157	7
N14	G011845	7
N14	G012121	7
N14	G012122	7
N14	G012131	7
N14	G012124	7
N14	G012130	7
N14	G012126	7
N14	G012123	7
N14	G011913	7
N14	G017904	7
N14	G012219	7
N14	G014948	7
N14	G013535	7
N14	G005546	7
N14	G012394	7
N14	G009007	7
N14	G001360	7
N14	G022629	7
N14	G018018	7
N14	G025896	7
N14	G011640	7
N14	G003077	7
N14	G003076	7
N14	G021253	7
N14	G021606	7
N14	G021605	7
N14	G021949	7
N14	G014885	7
N14	G014864	7
N14	G014860	7
N14	G014858	7
N14	G014859	7
N14	G014857	7
N14	G014862	7
N14	G015034	7
N14	G005252	7
N14	G024244	7
N14	G015760	7
N14	G009690	7
N14	G013805	7
N14	G026840	7
N14	G026634	7
N14	G026416	7
N14	G025441	7
N14	G025454	7
N14	G025465	7
N14	G027216	7
N14	G019094	7
N14	G019153	7
N14	G019578	7
N14	G019581	7
N14	G011658	7
N14	G011679	7
N14	G011675	7
N14	G011678	7
N14	G011676	7
N14	G011677	7
N14	G010246	7
N14	G007627	7
N14	G025185	7
N14	G025199	7
N14	G025191	7
N14	G025194	7
N14	G025186	7
N14	G025188	7
N14	G025192	7
N14	G025202	7
N14	G025198	7
N14	G025189	7
N14	G025193	7
N14	G011785	7
N14	G015050	7
N14	G015360	7
N14	G003860	7
N14	G014074	7
N14	G015782	7
N14	G015783	7
N14	G011974	7
N14	G011976	7
N14	G011961	7
N14	G018255	7
N14	G018256	7
N14	G018257	7
N14	G018258	7
N14	G006690	7
N14	G006688	7
N14	G006692	7
N14	G006663	7
N14	G013420	7
N14	G013419	7
N14	G013413	7
N14	G025279	7
N14	G025262	7
N14	G024823	7
N14	G018325	7
N14	G022583	7
N14	G008718	7
N14	G001530	7
N14	G001026	7
N14	G005994	7
N14	G001055	7
N14	G020028	7
N14	G000555	7
N14	G000557	7
N14	G001432	7
N14	G015058	7
N14	G023722	7
N14	G004806	7
N14	G009500	7
N14	G019019	7
N14	G003404	7
N14	G009040	7
N14	G014572	7
N14	G026943	7
N14	G026941	7
N14	G026921	7
N14	G025005	7
N14	G026489	7
N14	G004790	7
N14	G022712	7
N14	G016469	7
N14	G012708	7
N14	G000599	7
N14	G010157	7
N14	G010155	7
N14	G016381	7
N14	G024559	7
N14	G024705	7
N14	G020105	7
N14	G020103	7
N14	G006495	7
N14	G011637	7
N14	G011361	7
N14	G011362	7
N14	G026234	7
N14	G017613	7
N14	G004875	7
N14	G010007	7
N14	G028591	7
N14	G028592	7
N14	G027442	7
N14	G010816	7
N14	G025122	7
N14	G018211	7
N14	G024412	7
N14	G015975	7
N14	G021568	7
N14	G010244	7
N14	G027450	7
N14	G013015	7
N14	G013051	7
